F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,label
32.497913,0.046130437,31.45092,32.143116,34.215042,2.764122,26.87753,15.876469,2.8610835,5.7160244,0.2864853,1.0214286,0.023500592,0.21467717,0.51621217,0.49271157,3.1612763,1.756653,3.3499444,2.0226178,0.07794118,1.2356855,23.3852,0.73895043,4.0772877,2.9636989,11.869195,0.9333342,2.777167,5.420418,0.011422772,1.3978418,0.86720645,1.3000604,10.257411,0.31232667,3.555451,2.0910814,26.350227,0.2462067,583.3326,0.43557838,1310.5402,0.23438385,-100.20589,-0.9386327,1567.3359,0.18373214,1057.8927,0.35681647,-103.25571,-0.84937876,2662.5925,0.12163418,920.06396,0.5902667,-107.77948,-0.7742393,-18.108706,-0.38403088,29.232414,0.25135037,0.075372726,0.4856174,-0.015515229,-0.85603577,0.13624771,0.7094936,35.982742,0.32307395,9.941427,1.0722227,12.723289,1.0919229,-1.0981739,-15.873033,-7.2835197,17.57918,-0.024423447,0.016902182,0.007500365,1.6032065,0.4048583,1.355,0.615,1.0849999,0.024999999,-36.4935,04
32.245163,0.052954752,31.077723,32.015583,34.230907,3.153185,45.934097,68.25592,12.118338,8.88513,0.32942396,0.94199324,0.018711753,0.2270158,0.6550223,0.6363106,4.1395473,2.608463,2.661222,1.4717743,0.09915969,1.145623,20.087355,0.914444,11.482855,1.1302377,9.260975,1.257012,3.080348,4.366637,0.010853225,1.2258779,0.6753169,1.0529299,9.77237,0.34688863,2.4411356,2.8091521,26.585503,0.26965547,543.8441,0.48420554,1305.0591,0.22209242,-103.89772,-0.9070818,1481.5728,0.20859794,1039.5004,0.31873444,-105.43544,-0.8410714,2658.6206,0.115678355,868.744,0.43243647,-111.86799,-0.73559135,-16.587198,-0.4631494,29.4629,0.28815988,0.07060039,0.54812014,-0.018519005,-0.7760207,0.17444566,0.61639124,33.543808,0.409841,14.741668,0.6922954,6.2606306,2.1451051,-2.0438952,-7.3348956,-13.728205,24.647007,-0.029741695,0.011694739,0.01590654,1.8518519,0.6263048,0.84333336,0.6361516,0.5475,0.48833263,-35.155785,04
32.65115,0.046073407,31.730616,32.135357,34.772705,3.0420895,17.419031,10.799066,7.8282666,6.0526133,0.342357,0.940409,0.030156648,0.27150863,0.674392,0.6442353,3.0799541,1.6934824,3.7494469,2.7817857,0.091141276,1.2161819,20.805645,0.9354657,4.38922,2.7050385,7.9881,1.3356981,2.3711073,5.890948,0.006444486,1.1897817,0.66919184,1.1350888,10.509651,0.28947094,2.3998353,3.3142812,25.18396,0.2337914,532.1413,0.47080705,1361.0515,0.23983265,-96.54465,-0.98864955,1448.4169,0.18677457,1061.367,0.3638213,-98.4352,-0.9168202,2625.9028,0.11972558,919.41656,0.3760466,-104.88857,-0.80345327,-15.089673,-0.45798886,28.132708,0.29830414,0.08694054,0.42030045,-0.015605111,-0.842,0.1581658,0.6895125,35.082634,0.3565862,8.200353,1.3722767,5.4497514,2.4195223,-3.8177779,-3.929808,-6.1798697,16.324245,-0.019084975,0.017777642,0.007540492,1.3833992,0.59880245,0.9266666,0.6839265,0.53999996,0.5060138,-35.632614,04
31.609922,0.0994065,30.838654,31.932592,33.30809,2.4694366,137.64706,96.199684,20.493887,8.597953,0.753986,1.1656315,0.033592198,0.33129868,1.6212561,1.5876639,11.686666,5.322974,9.384911,4.9734054,0.33799914,1.2393249,16.183556,0.84964985,-0.85081464,-15.079655,13.010719,0.90552837,7.379203,2.408196,0.01968178,1.8708973,0.9842243,0.9207673,7.039695,0.5927757,3.0915728,3.1518507,15.525901,0.42076215,911.75195,0.2685972,1041.8566,0.28627405,-104.069885,-0.91840607,1948.4004,0.15020512,902.1766,0.3164374,-104.19017,-0.88663435,2910.1296,0.08867069,825.5753,0.42843655,-105.45183,-0.86493146,-9.362483,-0.7461411,18.573097,0.39288393,0.059029423,0.8561662,-0.0077396915,-2.0104315,0.60723543,0.70308465,25.82161,0.40194222,-4.7052007,-3.11194,12.286704,1.2221471,2.5320103,8.968864,-15.925368,26.44325,-0.04530285,0.0131031,0.049113803,1.3487476,0.5836576,0.8866666,0.85058147,0.79999995,0.5255473,-27.141434,04
32.20108,0.05435814,31.276691,32.22289,33.510757,2.234066,43.122017,20.514635,18.090002,8.836484,0.80469483,1.1695331,0.01622659,0.33875808,1.6138357,1.597609,11.753735,5.815721,10.191806,8.1701765,0.31339315,1.4515257,16.559671,0.80741006,-0.34693927,-40.242702,10.300514,1.2836066,5.8963346,2.860704,0.012948761,1.351106,0.8024545,0.83043903,8.4837675,0.42026517,3.388631,2.9100096,14.290471,0.45684728,883.9975,0.30735287,1024.5021,0.29741275,-97.85467,-0.970186,1919.509,0.150466,911.9198,0.37757203,-97.28403,-0.94050896,2878.5403,0.103775494,803.08154,0.42172414,-98.20277,-0.923647,-9.558635,-0.7064886,18.933311,0.395618,0.07657098,0.5899412,-0.008804695,-1.7530682,0.5539745,0.88727784,25.957056,0.39550412,-4.232886,-3.585609,12.156412,1.2837615,3.6893098,5.6835465,-10.873159,20.635405,-0.02350055,0.010166083,0.01284112,1.5122874,0.38167942,1.4599999,0.77,0.7566666,0.5080901,-26.65185,04
32.30119,0.0469071,31.231068,32.01108,34.103508,2.8724403,42.37295,37.946865,18.12599,15.46914,0.6280899,1.0344365,0.032099906,0.35828665,1.3492589,1.3171589,7.112546,3.8830593,7.038653,3.6795902,0.21010219,1.0858669,19.172552,0.800487,1.9138134,6.554115,11.180702,0.9635804,8.319112,1.7916385,0.011146355,1.4687549,0.68162125,0.8138524,9.490533,0.29723075,3.2902524,3.007873,18.619873,0.36012602,728.68463,0.46346116,1174.0344,0.23311216,-102.88456,-0.9186317,1755.1451,0.23004274,961.6709,0.43160233,-98.47,-0.91782206,2764.9265,0.13939334,839.68665,0.70550895,-100.83247,-0.87539786,-11.848327,-0.5652547,22.691456,0.32378215,0.08557312,0.579095,-0.008158785,-1.9731984,0.3527721,0.6067925,29.552202,0.3336613,-0.24981809,-53.41484,9.1398325,1.3600836,4.214011,4.3138084,-16.600908,27.705074,-0.04926068,0.016118055,0.03325084,1.2987013,0.5617978,0.9866666,0.8593538,0.5775,0.50281084,-29.697062,04
31.991425,0.08194122,31.161095,32.059097,33.399567,2.238472,25.551208,13.776331,5.152871,12.755657,0.8683506,1.060267,0.024107862,0.4269471,1.9131155,1.8890077,7.6308575,3.6044319,8.626716,4.5538464,0.31630453,1.1597081,16.559181,0.79490626,-1.5022292,-9.578796,9.294114,1.2830347,4.548775,3.9307554,0.009484249,1.1218295,0.7788045,0.8763172,8.3710575,0.36153734,3.5358572,2.9581099,14.934049,0.43583545,966.1278,0.21011594,980.21765,0.3130075,-96.94416,-0.98124015,1960.6857,0.12983686,957.40436,0.2883516,-97.23556,-0.95465237,2966.1345,0.08007944,719.85614,0.45802483,-98.07588,-0.94017607,-8.246965,-0.7894295,17.507349,0.43348688,0.098204054,0.43889534,-0.0072298325,-2.1225781,0.55881655,0.6023944,25.172918,0.3536351,-6.3192687,-2.2414489,10.841167,1.3050313,-0.7333156,-28.542452,-11.51476,22.54138,-0.02611837,0.014636379,0.02112788,1.48423,0.37453187,1.4699999,0.57,0.78333336,0.48009259,-27.043365,04
31.760893,0.083754554,30.564415,32.010956,33.628864,3.0644493,-31.664413,55.404846,18.28421,12.946888,0.81637216,1.1586498,0.050614484,0.31948113,1.9667356,1.9161211,12.696251,7.966187,12.670258,8.733773,0.3536326,1.2125375,15.516343,1.0566928,-0.8594113,-17.697796,16.250397,0.73923826,2.066874,8.436228,0.022291271,2.5265892,0.8910287,0.76010025,7.474383,0.47081545,0.5385767,16.326809,11.627074,0.5680459,903.08105,0.3193781,1036.6774,0.26897377,-105.68532,-0.9028791,1936.1307,0.15740907,951.3764,0.40486923,-104.06693,-0.8802848,2928.026,0.0932687,702.84875,0.3422446,-103.674904,-0.88828135,-7.938383,-0.7719512,16.076466,0.4774351,0.0705379,0.6445702,-0.009469539,-1.4448242,0.6400056,0.65520155,25.662306,0.40902635,-7.1328974,-2.281753,18.166174,0.87522066,-5.3294535,-3.8191323,-15.9432745,26.825775,-0.043859474,0.008917891,0.04096898,1.5717093,0.3968254,1.3199999,0.64,1.17,0.099999994,-27.06392,05
31.722763,0.08423844,30.71553,31.783264,33.47717,2.7616386,44.101475,18.384768,47.397472,55.08367,0.96274984,1.208337,0.018267693,0.34260783,2.398384,2.3801165,14.347987,8.048527,14.221689,9.388484,0.5059753,1.3065507,16.648142,0.7324085,-1.4216703,-10.680517,14.732634,0.85316265,2.9530385,5.987008,0.030942874,2.996782,1.209759,0.76236284,6.3742113,0.58422565,2.2413893,5.516709,11.87652,0.53325975,875.6334,0.30817837,1021.1825,0.2614585,-105.34198,-0.91352886,1904.3925,0.14434764,876.1132,0.26832113,-103.28694,-0.8953819,2915.0754,0.08532186,736.89294,0.36890754,-103.43786,-0.8935779,-7.161606,-0.83817446,15.815733,0.41770002,0.071991116,0.64542747,-0.010500737,-1.3375924,0.9545129,0.68126065,24.785908,0.403369,-8.560776,-1.6925622,15.140117,1.0674989,-5.2912436,-3.8232248,-17.242199,27.725458,-0.049466453,0.011300895,0.02351959,1.3752457,0.7936508,0.65,0.42243344,0.585,0.5586367,-24.205433,05
31.869682,0.058100075,30.63981,31.787117,32.78325,2.1434383,35.932358,17.478083,48.017544,58.044155,0.9061799,1.0906324,0.051823523,0.42273557,2.017482,1.9656585,11.354223,6.4901867,11.657149,7.1579757,0.4221009,1.1992068,11.100222,1.6018441,1.5173036,8.70069,10.345341,1.0318917,4.720117,3.4292352,0.012496509,1.0794237,0.8892989,0.8103599,7.4206905,0.45890993,2.5466292,4.0416403,13.254835,0.45212254,884.31665,0.3025058,1004.1578,0.26992932,-114.07494,-0.824566,1907.3838,0.14315625,837.51227,0.27384892,-110.59185,-0.8261017,2944.925,0.0874742,661.06134,0.38585633,-110.69075,-0.8248689,-8.398131,-0.75727874,16.979206,0.41551793,0.07841716,0.55571955,-0.009446193,-1.575869,0.80726355,0.59919524,24.091026,0.47328758,-3.9146023,-3.6668587,13.495517,0.9769506,-2.253729,-8.954121,-9.611748,19.796566,-0.030654656,0.012970547,0.06286097,1.5503876,0.7827789,0.615,0.61646163,0.512,0.5583332,-25.704557,05
31.753416,0.05351719,30.509834,31.725176,32.567722,2.057888,35.633045,23.672333,29.736362,24.104725,0.9221759,1.0910845,0.039295394,0.47640362,2.1350143,2.0957189,11.838514,7.68423,10.318379,5.2380133,0.37437162,1.1941153,12.456681,1.3072958,-0.14319901,-96.6443,13.288601,0.7615428,2.7122517,6.443991,0.014645095,1.3620136,0.83302444,0.87185097,7.363511,0.5285836,2.4342177,3.551338,12.278036,0.5275071,939.75226,0.261586,1011.31433,0.29614484,-101.400024,-0.9302169,1991.6736,0.13653073,917.97,0.2682035,-98.9756,-0.91855633,2996.7234,0.09325806,687.6529,0.3653444,-98.59165,-0.9270084,-7.71303,-0.72802186,15.674445,0.44760427,0.07553062,0.5909195,-0.008742239,-1.6736716,0.67176604,0.6129323,24.07008,0.5085857,-5.4151177,-2.8432493,15.523463,0.79679537,-4.253345,-4.9021163,-5.1344194,13.956686,-0.007928046,0.013611221,0.016360952,1.3565892,0.7827789,0.695,0.30565503,0.44799998,0.48979175,-25.827387,05
32.003918,0.13859619,31.220127,32.259315,34.975113,3.7549858,132.04114,57.325947,47.075974,46.26454,1.2454143,1.1663021,0.06717367,0.429717,3.0156157,2.948442,23.126055,19.965889,24.7086,16.0776,0.8775262,1.2511979,14.491919,1.0443228,-3.641553,-3.9125018,13.402494,0.8927782,-0.71665335,-27.939623,0.033769097,2.6320307,1.207754,0.84287727,5.9215283,0.73181206,0.95017993,12.303149,11.776442,0.5172936,817.7265,0.3478834,1116.6498,0.2808697,-120.5537,-0.7962174,1872.2731,0.16821478,899.7923,0.4128062,-116.986305,-0.783929,2854.548,0.10309698,784.8271,0.37017077,-116.77082,-0.7881245,-7.8737464,-0.6472354,16.642399,0.29937467,0.043271326,1.1690463,-0.015817681,-0.92946625,1.7623198,0.6027169,27.826809,0.308081,-11.851225,-1.0881859,14.465481,1.1005669,-11.614927,-1.9320105,-12.843074,22.98368,-0.03071649,0.00924138,0.15008087,1.923077,0.729927,0.62,0.5731201,0.545,0.5052475,-20.476372,05
32.475033,0.15567356,31.143469,32.093014,34.643944,3.500475,108.83319,55.003113,65.66518,57.367912,1.178891,1.2406299,0.0450577,0.21942471,3.0556374,3.0105796,22.401842,11.274033,23.233047,10.381621,0.9140581,1.3626634,14.881883,0.98649997,-2.724898,-4.7639003,9.938452,1.3725078,3.5507133,5.048924,0.029981643,1.4382666,1.1804881,0.80276555,4.9168653,0.9199826,1.2132438,8.908283,12.260534,0.48335698,800.9863,0.37228522,1063.0323,0.2620381,-132.00406,-0.7015167,1808.6207,0.18765251,918.43463,0.33321157,-126.1965,-0.7205766,2822.0432,0.10406162,741.2849,0.2738923,-126.279594,-0.7128431,-7.125713,-0.78388286,16.30367,0.3711984,0.028708903,1.7502881,-0.015487828,-1.0261946,2.0721824,0.5991756,26.430689,0.39225954,-10.921161,-1.010764,12.43904,1.450343,-6.1490216,-3.6506305,-16.200886,28.107592,-0.039415836,0.008927206,0.15368035,1.4705883,0.8492569,0.4675,0.58293974,0.55,0.6442049,-20.398941,05
32.32173,0.10349179,30.971611,32.031654,33.940628,2.969017,132.94101,142.78305,61.694225,61.59307,1.1535832,1.216056,0.02996341,0.30715474,2.794792,2.7648284,17.460049,10.403628,18.248024,11.295298,0.6924553,1.310814,14.855236,0.9897465,-0.7136013,-22.037401,13.748944,0.92062646,1.5108112,13.74111,0.020678904,1.387376,1.1342483,0.8874618,6.5731626,0.5196778,1.9070305,7.306369,11.389374,0.9344657,888.7062,0.30447468,978.93365,0.27462387,-116.89748,-0.8108353,1902.5023,0.13363065,831.5651,0.319847,-113.689735,-0.8101396,2952.5342,0.09080649,592.5008,0.3226257,-113.69962,-0.81001455,-8.043184,-0.7344269,16.714739,0.3899333,0.037878763,1.4850818,-0.013993419,-1.1817064,1.4032567,0.64414823,25.09771,0.46053696,-9.342332,-1.5933441,16.665089,0.9562484,-10.411762,-2.3671575,-17.053698,28.468697,-0.05002921,0.012122816,0.082054876,1.3565892,0.7827789,0.5875,0.62118334,0.534,0.5778789,-21.274998,05
32.11772,0.11370788,31.430267,32.043777,34.111248,2.6809807,221.43098,262.5575,40.14124,31.271326,1.232385,1.224629,0.059393883,0.17877376,3.0587442,2.9993503,23.522182,12.386163,19.850494,12.607035,0.88994354,1.3713782,15.276403,1.1105292,-1.2911102,-12.600385,12.083257,0.9399092,2.91613,6.9056196,0.03013669,2.1302705,1.1112258,0.820482,6.094152,0.6327564,2.117088,4.802398,12.049527,0.44647375,890.1081,0.27733806,1042.5046,0.2479098,-120.07758,-0.7818324,1926.3176,0.13301499,865.266,0.32081965,-116.536354,-0.78403413,2974.6582,0.08682408,726.2168,0.34619015,-117.30443,-0.77299064,-8.000438,-0.82256067,16.833197,0.48525122,0.022925533,2.5214808,-0.014024586,-1.2051395,1.786079,0.7234002,26.176123,0.43684098,-11.258633,-1.4428606,14.569923,1.00115,-7.4013357,-3.409622,-15.746046,27.039547,-0.03950798,0.009500827,0.1562618,1.4522822,1.2578616,0.35666668,0.22012623,0.35714287,0.4835498,-20.389675,05
32.463554,0.042761292,31.376074,32.27003,33.624233,2.2481594,53.01753,65.58896,18.512272,7.3372927,0.29939395,1.0435673,0.03527241,0.17409211,0.5341383,0.4988659,6.1806355,6.035773,3.9265163,2.3375351,0.10813062,1.3791625,20.663094,0.8688621,7.1132994,1.5676613,11.395886,1.1808898,4.5657005,3.3930943,0.012178093,1.4144526,0.80315185,1.0023971,9.879442,0.26368743,6.6052685,1.8048295,25.53688,0.2901351,565.16174,0.46001884,1285.0582,0.23914872,-105.89538,-0.8702652,1570.7998,0.19948709,1002.7377,0.34404907,-105.67828,-0.8243223,2711.0593,0.13166393,843.5123,0.38038895,-110.598015,-0.7433522,-17.841389,-0.44225731,29.583178,0.27015424,0.05204172,0.84447414,-0.011363128,-1.1719083,0.19236454,0.8385619,33.86614,0.3587927,10.022175,1.0700027,14.132854,1.1861608,3.3888147,5.6230526,-6.7754803,17.686365,-0.0068582995,0.015032662,0.01220029,1.6260163,0.8213553,0.65,0.7393578,0.436,0.49098265,-35.59319,06
32.661648,0.045973405,31.433126,32.307976,34.274113,2.8409863,34.300392,23.334778,14.68482,7.512107,0.2443556,1.0118396,0.03825122,0.13435605,0.4857503,0.44749907,5.3670526,3.8252792,2.928572,1.8821075,0.1087631,1.793797,20.714123,0.8195373,8.041106,1.4996961,11.672653,1.007281,7.7323146,1.8695947,0.019955656,2.0178413,0.8450555,0.8621112,9.874611,0.26741502,5.8652205,1.4471134,26.666676,0.26478472,582.77606,0.4742665,1305.4648,0.23641086,-112.415474,-0.81831294,1598.7742,0.20739788,1086.5491,0.4658897,-114.80231,-0.74924725,2649.152,0.13411185,905.3621,0.49346375,-118.826515,-0.68792105,-20.088577,-0.32473868,31.597057,0.19731776,0.025615023,2.132726,-0.013941798,-1.1160407,0.20215708,1.2092197,33.177715,0.3570923,15.721593,0.6061185,14.448408,1.009912,6.3030686,2.8992555,-9.050029,21.035112,-0.014078434,0.015528725,0.019453505,1.7928287,0.804829,0.60749996,0.2282953,0.49400002,0.55058515,-36.354473,06
32.09634,0.04805305,31.202309,31.978022,32.851955,1.6496468,61.73462,63.783047,18.552498,11.343935,0.48903194,0.9819234,0.08758374,0.2768769,0.8769633,0.7893796,8.228611,7.181433,7.1143327,5.4850993,0.2454367,1.5912361,18.510246,1.1167746,8.144095,1.4942133,7.5574727,1.5364603,6.256925,2.257408,0.014424919,1.336152,0.7309629,0.96415204,9.263419,0.31546354,2.6486545,3.0323582,22.22488,0.39846882,602.8726,0.5007011,1257.3171,0.24835749,-102.27069,-0.909117,1566.87,0.22987212,1013.42456,0.3048629,-105.65595,-0.8303972,2617.107,0.1366273,939.96204,0.42748684,-110.04164,-0.75788987,-16.224674,-0.458737,27.855036,0.30590242,0.041555118,1.5968604,-0.013357327,-1.2019768,0.41480488,1.1315738,32.49356,0.44324028,10.364658,1.2530082,8.070517,1.8115717,4.9540534,3.2196927,-10.951682,21.661798,-0.0139764175,0.010665507,0.05794162,1.9762846,0.998004,0.52,0.6044171,0.45,0.4636809,-30.180908,06
32.08383,0.054877065,31.048079,32.01498,33.844887,2.7968082,47.717777,40.00944,18.517979,11.09281,0.37058663,0.9805426,0.037203252,0.22522682,0.6493769,0.6121737,5.840727,3.835551,3.7943597,2.8070884,0.13958481,1.3611969,18.269503,1.0579547,9.272996,1.4315269,10.165786,1.0369765,5.543868,2.3301098,0.0139774615,1.1624126,0.888668,1.1184556,9.443493,0.3218125,6.45558,1.7123517,26.353867,0.257033,560.8735,0.47982574,1281.5934,0.24250726,-107.29344,-0.8822109,1523.7499,0.17977875,1044.0371,0.32801583,-108.30661,-0.81314856,2678.1675,0.1170631,885.36847,0.44015366,-113.41183,-0.73023504,-17.267385,-0.4110459,29.445593,0.23317172,0.043430306,1.296878,-0.012170509,-1.1611403,0.25027388,0.8277629,32.67784,0.4095816,12.6539955,0.94010305,10.681654,1.2569704,3.7390115,4.1957264,-7.9202266,17.824295,-0.0050574685,0.011373811,0.022557996,1.7167382,0.86767894,0.59,0.58021545,0.432,0.45591226,-33.593033,06
32.449207,0.054986387,31.505152,32.13637,33.431232,1.9260807,121.89075,128.42801,22.434559,16.847046,0.42245987,1.0782735,0.056238428,0.19021988,0.9003794,0.844141,10.839556,7.8527455,7.5593314,3.9115438,0.2209354,1.3634117,17.609837,0.90360993,-3.3468487,-2.7395165,5.9933434,2.210973,2.1778197,5.959503,0.020141054,1.0719376,1.3541647,0.7459194,6.6598125,0.5471291,5.5764623,1.9043909,22.049337,0.31099194,649.5387,0.4250888,1250.0201,0.21241985,-126.73373,-0.72328424,1597.1133,0.16641912,982.7121,0.39853403,-122.75216,-0.72592556,2676.4104,0.11269657,811.9057,0.406633,-125.61004,-0.6828606,-12.62784,-0.5025653,23.287487,0.2611126,0.04036385,1.2845492,-0.01204937,-1.1589965,0.4707217,0.68847126,31.53903,0.36277,-2.5581498,-4.6335073,10.210967,1.7565209,1.7672504,10.391819,-4.9858923,16.628876,0.0028013869,0.011200582,0.04298673,2.9850748,1.511335,0.26999998,0.13216151,0.5475,0.50766003,-32.867886,06
32.201977,0.08673168,31.306736,32.204315,33.84744,2.5407028,109.80371,129.24385,117.67782,196.37341,0.52653116,1.1895598,0.019971788,0.29978764,0.9818634,0.9618916,9.398828,5.0164657,9.297247,4.87362,0.29101124,1.2805651,17.22705,0.9480166,0.009890224,1217.1725,5.75893,2.402767,4.468469,3.1466753,0.02445986,2.1057816,1.0301721,0.76128024,8.066087,0.43794608,1.3218522,7.1574426,21.306887,0.41932917,632.1156,0.4706855,1253.6807,0.21786986,-124.75315,-0.7392743,1623.7281,0.21460776,985.5283,0.3550196,-123.913765,-0.71199095,2707.3726,0.12590821,835.8403,0.38471156,-127.279396,-0.6610881,-15.038849,-0.53297657,27.19583,0.2566188,0.008088952,6.5119214,-0.014369885,-1.1877455,0.62843347,0.5577754,32.11711,0.37320548,3.2515893,4.063974,9.478016,1.7413523,0.4906945,38.05841,-6.7976484,19.475296,-0.0018303632,0.012802614,0.04771762,2.2779045,0.92165905,0.445,0.47668123,0.40666667,0.46147105,-28.16847,06
32.63661,0.069509245,31.060108,32.433292,34.849457,3.7893486,110.661,133.20496,16.252693,11.632876,0.6495646,1.1813792,0.03661631,0.3378885,1.260744,1.2241277,12.489626,12.649382,7.0806847,3.6298296,0.36665013,1.3757095,16.191198,1.0102724,3.1006978,4.6016192,9.610404,1.2640456,5.6852245,2.9227374,0.021173993,1.169688,1.0564393,0.7352802,7.1437306,0.44978914,5.127479,2.0797951,17.262098,0.3730919,770.9735,0.40000588,1060.9496,0.25989175,-124.196175,-0.7496839,1773.8779,0.18178876,897.19257,0.34295207,-121.30021,-0.7357193,2764.815,0.12553728,733.8637,0.31357992,-121.89159,-0.7264418,-11.985934,-0.626045,21.511106,0.3729621,0.052603245,1.1228968,-0.011789971,-1.3950132,0.749308,0.7446372,28.059053,0.45896474,-2.647008,-5.7272863,11.081223,1.3786288,-0.5485187,-39.198162,-15.384084,26.814762,-0.02734469,0.0078583015,0.07785205,1.7699115,0.8948546,0.48,0.43063906,0.49199998,0.536932,-27.582438,06
32.7281,0.048324425,31.45023,32.37745,34.422127,2.9718971,48.445114,31.405178,19.334743,13.27312,0.5424704,1.2028971,0.050117083,0.20007773,1.2523528,1.2022357,10.377087,6.037528,6.297292,2.4058466,0.29140458,1.4586228,15.674768,0.9728262,-2.1512425,-6.102272,7.5088153,1.4709125,2.5698717,5.814846,0.01895507,1.1780672,1.1101259,0.77322865,7.2356853,0.43676564,4.640131,2.2367797,17.748552,0.3929559,780.40674,0.37594825,1128.8049,0.2682428,-120.484795,-0.7728471,1767.9648,0.18735735,938.9675,0.34698015,-116.821754,-0.7748125,2822.5513,0.123659834,802.07446,0.38312253,-118.08791,-0.75502086,-11.199973,-0.5515876,20.649763,0.31575167,0.054077305,0.9869169,-0.009988298,-1.5982467,0.6169022,0.7327211,27.902454,0.41460174,-2.7063096,-5.4008994,9.922983,1.4645671,0.56581444,35.78256,-5.768091,17.259315,0.0037704525,0.012465475,0.02269012,1.8099548,0.6864989,0.65999997,0.4445222,0.58,0.5249762,-29.287142,06
32.105183,0.051335502,31.099697,32.032,33.709675,2.6099777,23.78156,13.599482,16.813232,11.109453,0.29220617,1.0708842,0.012230371,0.19537304,0.6196027,0.6073723,3.6743698,2.926755,4.3948255,2.6394567,0.07567162,1.141626,16.466496,0.7895464,5.825457,2.0252228,11.28474,0.9907701,-3.2062697,-5.8041563,0.020770524,1.9697552,0.90607214,0.8446705,7.5534596,0.47371256,1.5754803,4.437552,15.970605,0.46930227,515.4761,0.5160297,1072.6635,0.19859046,-105.27724,-0.92989385,1577.4242,0.24871273,631.5448,0.4642527,-103.4899,-0.8930074,2605.26,0.14202914,513.03424,0.49474582,-104.46527,-0.8759658,-9.739953,-0.6309264,16.080284,0.4301969,0.07410653,0.44803423,-0.014332033,-0.9366812,0.13951537,0.548135,24.60189,0.38023895,1.6978151,8.296558,12.898389,1.0209476,-12.312907,-1.6752658,-12.295255,22.325344,0.0024368279,0.005898114,0.007916872,1.5486726,0.67114097,0.77,0.5385784,0.6933333,0.42593685,-40.571175,01
